	id	puzzle	solution	clues	difficulty
15918	15919	..974.36.....6....6....9........7.3...32.4..8.27.8...515...............3.7.1...59	589742361741563982632819547815697234963254178427381695154938726296475813378126459	25	4.8
15965	15966	..39.........6.8..21.5.8.4...524.....7.....1.......5...3....75.7....5.2..8...31.4	863914275459762831217538946195246387678359412324187569936421758741895623582673194	25	4.8
16020	16021	....2..1..6..8.....3...19.7..1.....59..8..2.....9.73..4....5..3..2.....665.......	789523614164789532235461987841236795973854261526917348417695823392178456658342179	23	5.4
16082	16083	..42..9.....9...3..7..34.......6529..9.......1.......5.....8...95.6..74.31..7..8.	634217958521986437879534612783165294295743861146892375467358129958621743312479586	25	4.1
16092	16093	.9.....4.4.3...8..5....7..2..9..5.1....3..7.......9..4..58.....6.17...3..27.5.9..	792538146463921857518647392279485613854316729136279584945863271681792435327154968	25	4.8
16134	16135	9....86.....5.1..7..5.7....4....2.....38.72...8.1....9.3..2..4......9.83..96...1.	971238654824561397365974128416392875593847261287156439138725946652419783749683512	26	4.1
16148	16149	..8...7.4.49....15.....6......7......53..4........1..2.1.2....6.7.5.9......8..9..	368195724749328615521476389194732568253684197687951432915243876876519243432867951	22	4.3
16182	16183	.........2.4.....1..8.1459.....7..18.9..6..4..1.35.97.......4......8....9.3..7...	179835264254796831368214597532479618897162345416358972781623459645981723923547186	24	4.9
16265	16266	..29......9.7..1......3..6..51...4......67....4..8.7.......36...1......5..9..2.3.	682941357394756128175238964751329486938467512246185793527813649813694275469572831	22	4.1
16444	16445	........1..1.98..5.2...4......46.....8..7.2..679....4...5..37..9...5..8.2.....6..	496527831731698425528134967352469178184375296679812543865943712917256384243781659	24	4.5
16509	16510	31.9..4...9....18...8..4...4....6..5.7....39..893...4...5..........5.........7.36	312968457694725183758134269423896715176542398589371642235619874867453921941287536	24	4.7
16620	16621	8...5..3...1.3...4.....9..23.7....4.9...436.........8..75.....1....1.56..23......	892451736761238954534679812357826149918543627246197385675384291489712563123965478	24	4.1
16643	16644	.....481..8.5.....4..6......314..2........5.3.27..6.......42..5...9......1..8.72.	365294817182573964479618352831459276946721583527836491798142635253967148614385729	24	4.8
16658	16659	...8....1..8.5.32.34...6.5.87........6.1.5......98.7..627......5...6..93.........	256837941798451326341296857875623419469175238132984765627319584584762193913548672	25	4.6
16659	16660	....8....8.3.7.9...6...52...1...975.....5...2..48...9..3..4.6..9..5.1.2.4......1.	241983576853276941769415238618329754397154862524867193135742689986531427472698315	26	4.4
16718	16719	94..5.....3.4...59..5.23.........14.8.3.....6.6..7...8...79..12....48..77.....8..	948657231632481759175923684597862143823514976461379528386795412259148367714236895	27	4.2
16721	16722	.258...1.......2..9....4..8.......691...73..57...4......4.523..67..8.............	325869417487135296916724538243518769169273845758946123894652371672381954531497682	23	4.2
16767	16768	.5..8......4..6.536...15..9....5.84....62.9..9.....7.....1....8..8.72..432.......	259483671814796253673215489732951846481627935965834712547169328198372564326548197	26	4.7
16907	16908	..846....6.....2.....5....7.6..9...4.3...8...8.1....9..94....86....1.3.......7..9	728463951645179238913582467562391874439758612871624593194235786287916345356847129	23	6.9
16967	16968	..2....5..1846....3........2....7.8..548........54.6.2.8.9....7..3..4..8.4...3.6.	462738951918465723375291846296317584154826379837549612681952437523674198749183265	26	4.4
17034	17035	.6.....8.13...6.....5.....49....7..268......1..49.....27.13...9....6..1......54..	462379185138546927795812634951687342687423591324951768276134859549768213813295476	24	4.0
17046	17047	391......4...2..59......3.........4...6..4..7....985.1....3.7..739.4..1.5..2.....	391587426487623159652419378975162843816354297243798561124936785739845612568271934	25	4.2
17099	17100	63...47....213...67........9....3.4..8.71....5..8........4.1.2.......58...72....3	638524791492137856715968432971653248284719365563842179356481927129376584847295613	25	4.5
17279	17280	..8.......15.8.4.3.42..31.98......25.....467..6........3..........2.1..6..7....1.	398416257715982463642573189874169325953824671261357894136798542589241736427635918	24	4.1
17341	17342	..5.92...6....4....8.....46....8...935.........91..78...1.3.2......67..47........	415692378637814592982375146176283459358749621249156783591438267823567914764921835	23	4.4
17380	17381	..7.....2.36..7..5.1......3.4..69......2.1.5...9...8...683.....79.1....6..14...7.	587913642236847195914625783845769321673281954129534867468372519792158436351496278	26	4.2
17410	17411	.5....2..6.7..2.....4.56.....5....1....9.548.3...4....87..6.......1..6...6..7.9.2	958317264637492851124856397245683719716925483389741526873269145592134678461578932	25	5.1
17419	17420	93...54..1..9.....5.6.....73...1.....9....7......74..641..5...........12..3..8...	932765481187943625546821937374619258691582743825374196418257369759436812263198574	23	4.8
17464	17465	..7....9..9..432..62........5.1...8.9....6.477...5....8....9.72..5.21..9.........	537862194198743256624915738452197683913286547786354921861539472375421869249678315	25	4.1
17545	17546	.......9...6.7.8.......3.17.6.1....987...4....1..6.2...9.5...4.1....8.3.....49..1	741852693936471852528693417462185379879234165315967284293516748154728936687349521	25	4.2
17561	17562	.9..4.6.......58..4.16.......2..3.8.5......2......6..77...38....3..1..4...92....3	395841672627395814481672395162753489573489126948126537754938261236517948819264753	24	4.0
17593	17594	.1.7.........4...1..756..29.852.........79.56.......4..4..2....5......3...9.....7	214793568956842371837561429685214793421379856793658142348927615572186934169435287	23	4.2
17691	17692	....7...9...3.4.........52..82......6....1.5...92..6..14..9....9...85..........68	231576489895324716467819523582467391674931852319258647148693275926785134753142968	22	4.0
17702	17703	..5..2.3.69......43...1..8..1..7.....56..1....2...58.9..9..6.......4.67....5.....	145862937698753124372914586913478265856291743427635819739126458581349672264587391	24	4.2
17724	17725	....5219.....3....6.5......9.64...3.85..9.....7...56.....7....3..8.....4.9...8.15	347852196289136457615974382926417538854693271173285649561749823738521964492368715	25	4.0
17760	17761	6..3..97.8.........3.15...891.......7....1.4....62.3...6.8.......5......1..7.2..6	651384972847296153239157468913478625726531849584629317362815794475963281198742536	24	4.5
17800	17801	...3......6....185.84.6..3.2.7.5.....9.4.....54....6.......156....7.3..4..1.4.7..	125398476369274185784165932217659348698437251543812697472981563956723814831546729	26	4.4
17809	17810	.59..3.6.8....6....3.81....96..5..73..7.8..4..2.............41.6...3......14...26	159743862874926531236815794968254173317689245425371689793562418642138957581497326	26	5.1
17814	17815	.4.6...3.6...7......1..47.9.3....8...9...7..2...51...........8...2.....5...4.361.	947682531653971428821354769135249876496837152278516394764195283312768945589423617	23	4.1
17849	17850	.........8.....4.5.4..2..8.13.4.82..7......3....7......1.2....6...6.5.1..97.1...4	576184392821397465943526781139468257764952138258731649315249876482675913697813524	24	4.1
17864	17865	.2.86...78...326...6.4.1.3........8..57...........42563..........9.2......21..4..	423865917891732645765491832234956781657218394918374256386547129149623578572189463	25	4.2
17904	17905	3...16.49...5.7.....4...6..6........95........1...2.3..2.8...1..3......87..9.....	385216749196547283274389651643175892952438176817692435429863517531724968768951324	22	5.1
17947	17948	4......5..5...96..79....8....24...16....6......198..........57...46........13....	416278359258319647793546821982453716345761298671982435169824573534697182827135964	22	4.2
18000	18001	.9.....6843.6.....5.829..1.....6.1..9..8...4.3......56....42...2..75...4.5....7..	791534268432618975568297413825463197916875342347129856673942581289751634154386729	27	4.3
18012	18013	....8.5..2.5.97.3..13.....7..1..2..4.7..53....9..........4..186........3..7......	764381529285697431913524867831762954472953618596148372329475186658219743147836295	23	4.8
18014	18015	..9.15.2.71.3.....3.8..........4...1..2.....61..27...9...15.4...7...8......96...8	469815723715326894328794615537649281942581376186273549893152467671438952254967138	25	4.0
18025	18026	97.6...4.1........4...195..26...49...4.........7128......83..6......6..4...4....2	975683241123547698486219573268374915341965827597128436754832169812796354639451782	25	5.3
18040	18041	.....25......4..7.82.7.9..........134.....6..3.5...2.995.....6...2..1..5.....83..	679312584531846972824759136298465713417923658365187249953274861782631495146598327	24	4.8
18107	18108	.....24..4...78..1....9.8..5.3..7.....2.........63...77..21......5..9...2.8..5.39	987152463456378921321496875543927618672581394819634257794213586135869742268745139	25	4.2
18313	18314	..41..5......7569.9........2...8..7....52...11....79...3.7......1...34......98...	764139528821475693953862714245981376397526841186347952538714269619253487472698135	24	4.1
18333	18334	.........2..3..78.....87..28....91.4....2..3....81.6..4.5...2.979....41.........6	378142965249365781651987342863579124917426538524813697485631279796258413132794856	25	4.4
18405	18406	.67..........3....9...25...4.3..2.8..7..8...9...1..7.2.3....8....12....6..6..4.2.	367918245524637918918425367493752681172386459685149732239561874841273596756894123	24	4.5
18420	18421	......28...17.8.95...1.43..8.4.7....1....3.5....4......28.6.......9....26..24....	745639281361728495289154376834576129172893654956412738528361947413987562697245813	25	4.8
18430	18431	....34..28....5.......2714.28..16..36..37.8....3.4..........719..1...3...5.......	176934582842165937935827146287516493614379825593248671428653719761492358359781264	26	4.8
18487	18488	.1.......5....72.1..7...4....3.6...4...5.1..3.56.9....6......3.4..91..7.8.......2	218649357549837261367152489923768514784521693156493728671284935432915876895376142	24	5.0
18574	18575	4....96.8.6....4.5....1....6479..........6..1.23.5...7..41.....5......7..9...5...	471529638269387415835614729647931852958276341123458967784162593516893274392745186	24	4.7
18581	18582	....2....8..4.91..6.23..7.....71.....5.....3......8.7...5......276.4......1.7.82.	514627398837459162692381754423715986758964231169238475385192647276843519941576823	24	4.6
18631	18632	..8.5...1.6....5...7.....295.4.81........3.8.....2..........9.....3..46...176.2..	398254671162978543475136829534681792726593184819427356653842917287319465941765238	23	4.7
18674	18675	....9..6.65.....73..2..39........5..4...68......2..836.65.....9.9...6.2.....2...7	318795264659482173742613985986137542423568791571249836265874319197356428834921657	25	4.9
18742	18743	....2....1.69...52......8.6..315......56.2.8.2...9..1....84.9..4......35.7.......	857426193146983752329517846783154629915672384264398517632845971498761235571239468	25	4.9
18752	18753	7...9...23..64......82......1....5...6.....7.9.78.4......3.715.5......8.1......63	745198632321645798698273415812736549463952871957814326289367154536421987174589263	25	4.2
18756	18757	..9..6.......4..3.68.3.57......6...23987...4........7..56.....99....1.....2...1..	439876215527149836681325794714968352398752641265413978156237489943681527872594163	24	4.1
18761	18762	...8..1...7.35...9..26.9.5.3.....4...5......1...948...1...3.5..........7...2...6.	593872146671354289842619753369125478458763921217948635186437592924586317735291864	23	4.2
18764	18765	........79..5.1.8..14.....9.9.8...5..8.2.4.........2....29..76.3..4...9....6.58..	826349517937521684514786329293867451781254936645193278452918763368472195179635842	25	4.2
18774	18775	2.....6.5.4.....8......3....2..7.....678..35......97.69..2..51.8...4.......53....	291784635743695182685123497529376841467812359318459726934267518856941273172538964	24	4.1
18777	18778	...5.3...3......8.8..4..1.37243....6.6....5......4..........2..45.7.6....87.5....	216583479349127685875469123724315896163978542598642731631894257452736918987251364	24	4.2
18787	18788	.37.5.4...29.......8...6.......98.......4196....7..1..7......4....68.7....5..9.8.	637852491529417836481936257316298574872541963954763128768125349293684715145379682	24	4.0
18894	18895	...52.1.8.8231...9.71....3..9.......6..8....5......8.4..4.......5..9.2......6.3.1	936524178482317659571689432895146723643872915217953864164238597358791246729465381	25	4.1
18921	18922	..8..9.5.........2.368.........5..164.1.6..2.......7.81............12.8..7...5..9	248179653719536842536824971827953416491768325653241798185697234964312587372485169	23	4.1
18949	18950	.96.74.......5.4.1..46...7.31........29..67....85.........1...4...7...396....8...	196874325287953461534621978315247896429186753768539142972315684841762539653498217	25	4.1
19055	19056	4..........2..37.1..92.75......4.65..9...1.72........81......6...86......759.....	487156293562493781319287546231748659894561372756329418123874965948635127675912834	24	4.9
19068	19069	.4..2.....15...4.....6.....2.......8...4....59.8..1....2.36.8....79.........7..53	643527189715893462892614537264759318371486295958231746129365874537948621486172953	22	4.4
