	id	puzzle	solution	clues	difficulty
913	914	....6.8.3.1..........9..5.19....2..6.87.....2..4597....2..14......3.5...67....1..	592761843418253697736948521953182476187436952264597318329614785841375269675829134	25	2.0
914	915	3.42.5..61....4....9.......4..18...28.2....159......4..6............3.78...89....	384275196125964783697318254456187932872439615931526847568741329219653478743892561	24	1.4
915	916	.35..9...86.1........46.......9.3865.....69..7.................517.8...94.9.....2	135729486864135297972468153241973865358246971796851324623594718517382649489617532	24	0.0
916	917	2..8..........43....8..5.4..73.9.1...8..1..7..9.5..8....13....9..69.........7.56.	234869751567124398918735642473698125685213974192547836741356289356982417829471563	25	1.3
917	918	39..8......49..82...2.....651....7..7..6.......8.43...6..47......13......8...61..	396582471154967823872134956513829764749615382268743519635471298921358647487296135	25	0.0
918	919	...1..56..98.7....1.6.....2.....8.3..6.34...8..4...2.1...6....5.35....96.....9...	473182569298576143156493782519728634762341958384965271927634815835217496641859327	25	2.9
919	920	....2...5.....6.....2..7...7.6..9.234...82.17..5.....4....4...9.8.......6......41	368924175147536298592817436716459823439682517825173964271345689984761352653298741	23	0.0
920	921	.5.48...68.2..6.....41....3.16...23..295.....5...........7....1..1..5......8.274.	153487926892356417764129853416978235329564178587231694248793561971645382635812749	26	0.0
921	922	..18..9.58....1.6...5.9.....7.63..1.5...7..92.........4.9.53.........58.....6....	741826935893541267265397841972635418538174692614982753489253176326719584157468329	24	3.5
922	923	..8.51.7...48.7....19......9...2.5.3......6...72...91.....98....3..1......6..4..8	368951472254837196719462835941726583583149627672583914425398761837615249196274358	25	0.0
923	924	...3....9.9.72.13.1...95...8....62.7.....3...5.....6..6458.......7..9..8........1	752361849496728135183495726839146257261573984574982613645817392317259468928634571	25	0.0
924	925	...4..78.381.........6..1....4.29.....2....31....4.......2..6.4..7.......69.5.8.2	926431785381975246475682193734129568592768431618543927853297614247816359169354872	24	0.0
925	926	..9.5....54...1...8.29...4......41..65..2.3....7..69...93.....7............3..519	379458261546271893812963745928734156651829374437516928293145687185697432764382519	25	0.0
926	927	.....5.4...41.3....6.7..1.8.4.52....9....4...7....8..1..927......8.....93.....5..	197865342284193675563742198841527963935614287726938451659271834418356729372489516	24	1.0
927	928	..73......2.7...84....92.5.....3...6.6...15..3.14.5..9........787....1....2...89.	957384621123756984648192753795238416264971538381465279516829347879543162432617895	26	0.0
928	929	6...9.4.........18..5..2.3..5...9.24.4....7....9....8..2.865..1..8....4..96.7....	682193475973546218415782936857639124341258769269417583724865391538921647196374852	26	1.0
929	930	97......5..2..36..........9.43..1.....7..6...2...945......6.3..8....59..15..8....	971648235482953671365217489643521897597836124218794563724169358836475912159382746	24	0.0
930	931	.......821..9.....94.52.7.3...1.....3.7..2.9.....5........9.....6..37..54....8...	536741982172983654948526713284179536357862491691354827713495268869237145425618379	23	0.0
931	932	42....6.3.5..8......8....7..7..6..9...3.2.....9..1.8.28.....916......4..6....4..8	421975683759683124368241579274568391183429765596317842845732916912856437637194258	25	2.4
932	933	1...2......4...3.6.5.......9...5.6...65184......9....7.2..1347......2.538........	196328745284571396357469821938257614765184239412936587529613478671842953843795162	25	0.0
933	934	..5...17.6........132.4.8..314.8....97.....1.......6..2....9.......26..4...7.....	495368172687192435132547869314685927976234518528971643263459781751826394849713256	23	0.0
934	935	.5...3.........14.2.4.....8.2.87....5.81.6..9....39..7..5.9...3.9.....1...63...7.	859413726637982145214657398923874651578126439461539287745291863392768514186345972	26	2.8
935	936	..7..26.459.....2..3....9.8...1.5.6.....4...2..96..1.......74..1..5.......53.4...	817952634594836721632471958478125369361749582259683147983267415146598273725314896	25	3.3
936	937	41..82..7..7...6..........26..19..5...5.....1.8.6..7..2.1..73...3.5..1.........2.	416382597527419683398756412673198254945273861182645739251967348839524176764831925	25	1.5
937	938	.1.....74.4.8.9....3....5.....5...918...9.....9.1.4..235....6......7........83..7	915236874742859136638741529476528391821397465593164782357912648284675913169483257	24	0.0
938	939	.2.6..7..8....1...4.53............4...4.1..9.35..7..8.54..89..2..2.3.....6......4	129648735836751429475392861297865143684213597351974286543189672712436958968527314	25	0.0
939	940	.6..2....3.8.6.....7...891....9......8.2.6.4..1....78.............3..4.5..7..5892	169724358358169274274538916745981623983276541612453789596842137821397465437615892	25	0.0
940	941	.5.1.3....6...82..74.....1..3..49....8.3.67.2......4.3..9..........6..7..2....6.5	952173846163498257748625319236749581481356792597281463679534128315862974824917635	25	1.9
941	942	......17....7.13.6.....6..8.14.2.6...2...941.96......5.97......8....4...4...8.5.7	649358172582791346173246958314527689725869413968413725297135864856974231431682597	27	1.3
942	943	.79.6.....5...4......9.27.1.8...5.....7...3..1...2..8.61............156.....932..	379168425251374896864952731986435172427816359135729684612587943793241568548693217	24	0.0
943	944	......6.9.6...78.4....8......94.....125......3....1.5.43..76....5....3....8.9.1..	813245679562917834794683521689452713125739486347861952431576298956128347278394165	24	1.2
944	945	.6...7...1.7..4....5.....12...4...8...5...14...1..82.7.8....5.....7....1.....9.68	368127495127954836459863712273415689895672143641398257986231574534786921712549368	24	0.0
945	946	.........5.93.6.1..2...9.7...368.9.......1.32...4.....48......1....2.....17.4.6.3	768214359549376218321859476173682945654791832892435167485963721936127584217548693	25	3.4
946	947	28....1..6.....243..5..4...9....8.7.5....3.1....9....2....6....81.7..9..7.3.5....	284397165679185243135624897921548376568273419347916582452869731816732954793451628	25	2.2
947	948	3...7...1..94.3...28.......1...4.......3..71..6.2....8.7.5.9.8...5.8......6...39.	354978621619423857287165439192847563548396712763251948471539286935682174826714395	25	0.0
948	949	.......2.67253...8........7.....4...1..6..572....58.6.5.....8...614...9.2..8.....	413987625672531948985246137756124389148693572329758461597362814861475293234819756	25	1.5
949	950	....1.5.....4.23...34..8.......6......2.7..61...8.1937...5....6.79...2.8.6.......	927613584681452379534798612713964825892375461456821937248537196379146258165289743	25	0.0
951	952	9..........6.1..8...4..61..2.5....9.....3167..3......2..7.2....6.....5..1.3.7...9	912348756356712984874956123265487391489231675731569842597623418628194537143875269	24	0.0
952	953	.....6......8..5.26..35..78.6..1..85.52...7.19.1...........28.....53......4.7..2.	785426193143897562629351478467213985852964731931785246396142857278539614514678329	26	3.6
953	954	4....8.......2..4........25..56.7..8.31.5.....9..4..52.19..2......46..3.....31...	423578619958126743176394825245617398831259476697843152319782564782465931564931287	25	1.0
954	955	.1..5.86.....1..9..5...9..7.....6..12....1.....84..3.....56.2..6....4....37...5..	914752863782613495356849127573286941249371658168495372891567234625134789437928516	24	1.6
955	956	5......43..34...81.9.5..2.......3.6....7...5..7..2.8........4.8.5.8......31..9...	587216943623497581194538276245983167918764352376125894769352418452871639831649725	24	1.5
956	957	8.....2.59.3.8.....54.1...35....3..1.....643..6.....2.6...9........421........8..	876439215913285746254617983547823691182956437369174528621798354738542169495361872	24	1.3
957	958	.8.6.4....4.......9.7.81....2.9...8..5...8.....8.5.2.44.3...5.......9..7.9..6.3.8	581624973246793851937581642624937185159248736378156294413872569865319427792465318	26	3.6
958	959	7..8...428..1....96...7.5.......4.....8..93..293.....8..4....3.....2.9.7....5....	759836142832145769641972583175384296468219375293567418524798631386421957917653824	24	0.0
959	960	.8.2..........7.6.13...4......96...5........3..5...1.854..8..........4....65..2.1	687293514254817369139654872413968725928175643765432198542781936891326457376549281	22	0.0
960	961	3.......6..23..9..9...1.7....3..6.45.5...4..3.......8..9......7...7..8..26....31.	318975426672348951945612738783196245159284673426537189891423567534761892267859314	24	0.0
961	962	6...9......46.87......45....2.76...8.8.....9.4.1.........8....6.7..1...4.1.....29	652197843194638752738245961529763418387421695461589237943852176275916384816374529	24	1.6
962	963	........895....34......8.9.3.9.216..1..7...8..8......7723.5.......2............31	436592718958617342217438596379821654162745983584369127723154869691283475845976231	24	0.0
963	964	....5........6.3...9.43..1..453...9..8..21.46...7......34....7.8.7...5...6....2..	376158429451269387298437615745386192983521746612794853534612978827943561169875234	25	0.0
964	965	...8..3.63.9..7......4...25...1.58.24...729.1.........85....2....2....64.1.......	547821396329567418168439725673195842485672931291384657854916273932758164716243589	25	2.3
965	966	..9.8.26.2........6..95..731.8.75.....3.1...5..4...9...1...4.2....3.......5....3.	459783261237146859681952473198675342723419685564238917316594728872361594945827136	25	0.0
966	967	.......25.3.1..8..2..89..1.4.........5..4.......63.7........15......9.4..7....36.	781463925934152876265897413496728531357941682128635794842376159613589247579214368	22	0.0
967	968	.....8.7....2..4.....43.....83.......16..27....7....58..8..1.37.4.....659....3.1.	134958672759216483862437591483795126516382749297164358628541937341879265975623814	25	1.6
968	969	....54.....67.35....8.....3.........1..2....8..596...2..35872......4....8......91	391854627246713589578692413782431956169275348435968172913587264627149835854326791	24	2.3
969	970	2..3....6.57....3....1.7......813.4...4.......136......6....9..9..76..187.1.5....	249385176157496832386127594572813649694572381813649725468231957935764218721958463	26	0.0
970	971	....2486....38.......5...7.5....748.......1..3..84......8....96..5..67..2......4.	159724863647389215823561974562137489784695132391842657418273596935416728276958341	24	3.1
971	972	....638....2..89.....1....768...1.....54...3...7.....9.4......21..69.........5..6	751963824362748951894152367689321745215479638437586219546837192128694573973215486	23	2.3
972	973	7..3......2....9.......5.....8.7..9251..4.6...........4.5.3..6..7...2...9..7..84.	759324186824617935361895724648173592513249678297568413485931267176482359932756841	23	1.5
973	974	4........2..1....3.5....8......1..9.1.62.8........37.2..2.67.....4....25......3.7	431985276287146953659372841523714698176298534948653712312567489764839125895421367	23	0.0
974	975	.9.8...3...5.9.7.......45.851.........96.1..2..7..9..1.........4.2....1.7..2...8.	294857136185396724673124598516482973349671852827539461968713245452968317731245689	24	3.4
975	976	.31.6...4.....1.....8.3.........635..6.27.8..82........13.5..2...21..4...9..8.7..	931568274647921583258734196179846352364275819825319647413657928782193465596482731	26	0.0
976	977	7...8..5....34...7.....52............57.9..46.94.3.5...7......9.63..9..2.....1.8.	739182654215346897486975231628514973357298146194637528571823469863459712942761385	25	1.1
977	978	.8.3..9..9.2.......6.....4.....451...3..9.....97..6....4.9...8...52....9....1.4..	784321965952467318163589247628745193431892576597136824246953781815274639379618452	23	1.7
978	979	....5.8...4...7..9..71.9..5...9..467.8.2.......9.......7..1....6....3.94..2.....3	196354872245867139837129645321985467784236951569741328973412586618573294452698713	24	1.9
979	980	..9.5.31..5.....748....6..9.1.2.......4.1...5..8..3...7..6..9.1.......67.2.......	479852316652139874831476529317245698264918735598763142783624951945381267126597483	24	3.1
980	981	...21..7..3.4...5.6......1.8247....6.....8.3.9....17..5...........1.4....7..5...3	485213679137469258692587314824735196716928435953641782549372861368194527271856943	24	1.4
981	982	57...6.8..392..7...4....5.....4.8.9.....3........6.1...2......4...6....21....5..9	572346981839251746641987523316478295285139467497562138928713654753694812164825379	23	0.0
982	983	....267..7..1..6.9.5.....3...6..2.......9427...4.5.1....1..7.5..2..6..........98.	918326745743185629652479831376812594185694273294753168861937452429568317537241986	25	1.8
983	984	....3...52..7.5..6.8...2.4.4...2.1.9..1...7..85.......1...6.5.7.........746.....3	619438275234715986587692341473826159961543728852971634128364597395187462746259813	25	0.0
984	985	6.9.2.5872....4.........4..5.16...2...7....51..21..7...7..93.........6.8..32.....	649321587218574396735968412591637824367482951482159763176893245924715638853246179	26	0.0
985	986	3.87......7..9........1...29...514...32.7.......6..9..597...........43..2.......9	328765194174293856659418732986351427432879561715642983597136248861924375243587619	23	0.0
986	987	....4....17......9428.1..7..1...65..2.3..5...7....1..33.......7.......8.....231.6	935647218176852439428319675819736524263485791754291863342168957691574382587923146	25	0.0
987	988	.....7.1...28.3.5..4.1..28...........59.7....63....4....375.9...15..4...2...6....	598627314172843659346195287724316895859472136631589472463758921915234768287961543	25	0.0
988	989	6..9.3..4.3...7..5.5....8.....6.....564.8.9..8...............97..9..538.31....4..	628953714931847265457261839193674528564382971872519643285436197749125386316798452	25	1.0
989	990	...2..5.....5..7.31..6.9.4.5.9...68..68...3...3.........3..6.1...6.1...8.4.8...7.	394287561682541793175639842519324687468175329237968154823796415756412938941853276	26	0.0
990	991	..91...3.5...361.46...2.....4.8..6.5...5.....1...97...9..2.....836....5..........	489175236572936184613428579347812695298564317165397428954283761836741952721659843	24	0.0
991	992	...14....9..8...6.3....7.54.........14..92.....64...35.8.5....2...9..7.......1..6	567149823924853167318627954832765419145392678796418235681574392253986741479231586	24	1.2
992	993	..4.7.....9..8..5....19..6..3.......1.....4..45.2.1..3.....391.7..8.9...2.......6	824576139691382754375194268932458671186937425457261893548623917763819542219745386	24	0.0
993	994	2.3...5..5.6.19.7...........2....4...9836....1..92...6.6.............7.27..8.6.1.	213678594586419273974532681625781439498365127137924856361257948859143762742896315	25	1.2
994	995	...96.5.7..9..1..8....4...3..7...1.5...2.....956......2.....9..4..1.2....9......2	342968517579321648618745293827439165134256879956817324263574981485192736791683452	23	1.8
995	996	....1.5....3.47...79...231.289..6.4...6....25.4.1.....8......6....73...8..2...9..	624318579153947682798652314289576143316489725547123896835291467961734258472865931	27	2.0
996	997	....5......2....84.....82..3.......6.14..6..5...4.9...27981....8.6.9....1...4...2	768254139592173684431968257387521946914786325625439718279815463846392571153647892	25	0.0
997	998	2...3...4...5.........7.813.4...16....8.4...97.......2.8..........297..8..7....41	279138564831564927456972813943721685628345179715689432582413796164297358397856241	24	2.1
998	999	...7..53..5......8..79.8...3.8.6.1.9.6...172...5........2.8....58...92..1..5.....	829716534651324978437958612378265149964831725215497386792683451583149267146572893	26	1.2
999	1000	..73...8..5...2..648.19..2...52...4.........71....38....8...9.1..........6...4..2	927365184351482796486197325895271643634958217172643859248536971513729468769814532	24	0.0
1000	1001	.3...124...27..6..9.6.........4.9.......2.7....8.7.1...7....32.4.......7.1.3....8	537681249142795683986243571751439862694128735328576194875914326463852917219367458	24	1.1
1002	1003	9..5.31...1......4.3.6.....4..........6.89.7...8...5...2.3.8...6..1....5.....7.3.	964573128517892364832641957471235689356489271298716543729358416683124795145967832	23	0.0
1003	1004	....1.4..4.....563......2..37.4....895...36...6.7....4.1...........65...58.9.....	637512489421897563895634217372456198954183672168729354216378945749265831583941726	24	2.6
1004	1005	.1...5.63..83.49.......1..4..16.8.5.6...5..2.35..9....................188.7....9.	714985263528364971963271584471628359689453127352197846196842735245739618837516492	25	0.0
1005	1006	.7..5........1.26....8.....2..6.8.3.8..9......9..3....9..1...5.5..29.4....4...68.	672453198485719263319862745251648937843927516796531824967184352538296471124375689	24	0.0
1006	1007	.8.45..........1.44.9.6...32.8.....5..3..1..2.1....48.6......9...48........27....	187453926362798154459162873298647315543981762716325489671534298924816537835279641	24	1.6
1007	1008	25..8..6...1..2.9.......41...827.5...6...5...3.........2.1....6......7...1..38...	254981367731462895689753412198276543462395178375814629523147986846529731917638254	23	0.0
1008	1009	..8...5..7.9..3..1.......7....72..3.1.......48.....1.9...63.2......1..83.6..82...	348176592729853461615294378594721836132968754876345129981637245257419683463582917	24	1.3
1009	1010	.2....5....9...1.6..3.94.2...53..8..4..167..5.........65....3......8..1....9.2...	724816593589723146163594728275349861498167235316258974652471389937685412841932657	24	0.0
1010	1011	...6138..9...........5..3.......761.4....2..3..8......8.74......3...6.5.2..7..9.1	542613897983274165761589324325847619479162583618395472897451236134926758256738941	24	2.7
1011	1012	...8.....4.52..39.........4..6..74....7.5..6892......72..4.9...869..1..25........	731894256485276391692315874156987423347152968928643517273469185869531742514728639	26	1.3
1012	1013	.8..2..9.5.....8..2.6..9....481..3.....2..67.32.98.1...3.....5.9...53............	783521496594367812216849537648175329159234678327986145432698751961753284875412963	25	0.0
1013	1014	...3.1..7...72....1.......5.2..49.....6...4.3..4...5.67...54.1....97....5.....8.4	258361947649725138137498265325649781916587423874132596762854319481973652593216874	25	1.0
1014	1015	.37.....2......19.........41..2.....6....4.....26..37.95..21........65...4.8..7..	837149652564382197219567834185273946673954218492618375958721463721436589346895721	23	0.0
1015	1016	....518...8...7....7.....54..9....6..2..8.93.8....6...4.6....1....39...........7.	364251897985647123172839654549713268627485931813926745496578312751392486238164579	22	3.1
1016	1017	..1....52..31628....8.9.....2....4...5...9..3....3..8............9.5.73.482..7...	641873952593162847278495361326581479854729613917634285735946128169258734482317596	25	0.0
1017	1018	....2..5..6.3..14.241........95..63853...........8..9.9........4..8....1..2.56...	893421756765398142241675389129547638538269417674183295986714523457832961312956874	25	2.1
1018	1019	.3.2....9.......5.......8.75..3..1..6.4....8.7...69.....2.8....17.5..........4.65	837251649961478352245936817528347196694125783713869524452683971176592438389714265	23	3.3
1019	1020	2.6...9....352..469...4.7..3..1......5...4..97...3.......983..446.....3.........2	246817953173529846985346721328195467651274389794638215512983674469752138837461592	26	1.1
1020	1021	...5.4..157.......42........3.89........3..5.1.2...9...8..7.4.3.9...6......38.5..	963524781578913246421768395736895124849231657152647938285179463397456812614382579	24	2.4
1021	1022	5.....6.31..5.......9..7..4.6..8..3..8..4.2.1.9...3...8..4..1.6..6.....7...7..5..	574829613138564972629317854465281739783945261291673485857432196946158327312796548	25	1.6
1022	1023	56..9......9.3.48.7......252.........3...68...765.4..3...46.7.994.2..............	564892137129735486783641925291387564435926871876514293312468759947253618658179342	26	1.0
1023	1024	....6.7...1..8.3......3...24.95...61........8..2....7..2.9............1.563..48..	235169784714285396896437152489573261371692548652841973128956437947328615563714829	23	0.0
1024	1025	...8...7....6..1.57...3...9..51.......8...3......7.9.229..1........9...4.3.5.....	142859673389647125756231849925183467478962351613475982294716538567398214831524796	22	0.0
1025	1026	..3..485..5..1....98...............32...83.....1....2..7.8...945..79..3....3.1...	123964857457218369986537241765129483249683715831475926372856194514792638698341572	24	1.9
